"New ID","Started Date","Assessment End Date"
24399944,"07/12/2015","07/12/2015"
24428138,"03/11/2015","09/11/2015"
24432673,"17/08/2015","17/08/2015"
24456253,"21/12/2015","21/12/2015"
24518194,"06/12/2015","18/12/2015"
24553899,"07/01/2016","07/01/2016"
24563460,"02/11/2015","29/10/2015"
24624891,"21/05/2015","04/06/2015"
24637702,"07/07/2015","08/07/2015"
24668899,"10/03/2016",
24690879,"24/05/2015","28/05/2015"
24710263,"06/09/2015","26/06/2015"
24727287,"28/01/2016","28/01/2016"
24752147,"07/05/2015","14/05/2015"
24885351,"12/02/2015","02/06/2015"
24945212,"18/05/2015","19/05/2015"
25011030,"30/03/2016","01/04/2016"
25011030,"24/07/2015","04/08/2015"
25052884,"10/04/2015","02/06/2015"
25067659,"22/04/2015","22/04/2015"
25080215,"22/03/2016",
25090778,"06/05/2015","06/05/2015"
25194683,"10/03/2016",
25209438,"19/02/2016","19/02/2016"
25225987,"27/11/2015","12/12/2015"
25236271,"20/08/2015","18/08/2015"
25386833,"03/06/2015","07/06/2015"
25412932,"02/11/2015","29/10/2015"
25468076,"09/07/2015","18/09/2015"
25508271,"09/02/2016","07/04/2016"
25535176,"30/07/2015","03/08/2015"
25582096,"23/10/2015","15/12/2015"
25663679,"29/03/2016","01/04/2016"
25744440,"27/11/2015","11/11/2015"
25765059,"30/04/2015","01/05/2015"
25776000,"25/01/2016","01/03/2016"
25892904,"03/11/2015","23/11/2015"
25892904,"02/02/2016","06/04/2016"
25924662,"26/10/2015","17/12/2015"
25944179,"27/01/2016","11/03/2016"
26040868,"20/10/2015","27/11/2015"
26041435,"17/02/2016","12/04/2016"
26056246,"28/08/2015","10/07/2015"
26137258,"15/03/2016",
26156689,"21/05/2015","21/05/2015"
26174279,"29/05/2015","08/06/2015"
26220996,"21/10/2015","23/10/2015"
26225182,"12/01/2016","12/01/2016"
26235237,"23/02/2016","23/02/2016"
26284438,"31/03/2015","07/04/2015"
26333359,"11/12/2015","11/12/2015"
26336280,"26/11/2015","07/12/2015"
26360312,"05/05/2015","29/04/2015"
26371544,"14/01/2016","17/03/2016"
26384064,"06/10/2015","14/10/2015"
26534752,"27/07/2015","05/08/2015"
26536167,"14/07/2015","29/07/2015"
26546850,"15/12/2015","18/01/2016"
26555647,"26/12/2015","03/01/2016"
26560232,"06/09/2015","26/06/2015"
26562743,"11/05/2015","11/05/2015"
26562743,"12/11/2015","29/12/2015"
26579089,"13/05/2015","01/06/2015"
26592597,"16/03/2016",
26592597,"07/04/2015","28/04/2015"
26639433,"22/04/2015","23/04/2015"
26685534,"03/07/2015","28/08/2015"
26722067,"24/02/2016","23/02/2016"
26806456,"02/12/2015","03/12/2015"
26834827,"19/02/2016","17/03/2016"
26867519,"06/07/2015","06/07/2015"
26893798,"29/03/2016","11/04/2016"
26917838,"25/09/2015","25/09/2015"
26990826,"08/03/2016","08/03/2016"
27053561,"30/07/2015","04/08/2015"
27061801,"14/01/2016","14/01/2016"
27132760,"29/09/2015","29/09/2015"
27147743,"08/12/2015","08/12/2015"
27259646,"18/09/2015","06/11/2015"
27259646,"05/05/2015","13/07/2015"
27446287,"29/07/2015","27/09/2015"
27527354,"29/01/2016","04/02/2016"
27527354,"02/06/2015","08/06/2015"
27554889,"17/08/2015","04/10/2015"
27569270,"24/11/2015","25/01/2016"
27597346,"17/07/2015","17/07/2015"
27678158,"02/11/2015","29/10/2015"
27694177,"17/09/2015","17/09/2015"
27801249,"18/06/2015","22/06/2015"
27810258,"17/02/2016","17/02/2016"
27824100,"10/03/2016",
27918465,"30/12/2015","20/01/2016"
27923519,"18/11/2015","09/11/2015"
27948601,"06/05/2015","06/05/2015"
27984251,"13/01/2016","14/01/2016"
28004422,"03/06/2015","30/06/2015"
28016410,"05/10/2015","09/10/2015"
28016410,"09/02/2016","07/04/2016"
28024328,"28/05/2015","28/05/2015"
28042869,"26/01/2016","26/01/2016"
28046296,"28/01/2016","29/01/2016"
28229740,"15/03/2016",
28323897,"22/09/2015","10/12/2015"
28359787,"08/07/2015","08/07/2015"
28374264,"19/06/2015","09/07/2015"
28462287,"13/01/2016","11/01/2016"
28463189,"21/08/2015","21/08/2015"
28484469,"04/01/2016","12/01/2016"
28490660,"11/03/2016",
28566300,"25/09/2015","10/12/2015"
28574972,"10/07/2015","14/07/2015"
28579951,"15/05/2015","27/07/2015"
28628003,"26/01/2016","26/01/2016"
28644427,"03/07/2015","22/09/2015"
28646452,"17/04/2015","17/04/2015"
28677144,"15/12/2015","21/12/2015"
28679104,"16/04/2015","16/04/2015"
28699836,"09/11/2015","23/11/2015"
28700965,"17/06/2015","19/06/2015"
28744421,"20/07/2015","01/09/2015"
28799351,"26/10/2015","17/12/2015"
28803621,"17/02/2016","17/02/2016"
28812370,"13/01/2016","29/02/2016"
28818006,"28/04/2015","29/04/2015"
28855641,"20/07/2015","23/07/2015"
28990861,"05/11/2015","26/11/2015"
28994056,"10/11/2015","10/11/2015"
29012015,"29/05/2015","11/06/2015"
29021897,"22/07/2015","23/07/2015"
29052746,"28/04/2015","28/04/2015"
29156124,"18/01/2016","15/03/2016"
29178220,"08/06/2015","13/06/2015"
29275884,"03/09/2015","15/09/2015"
29279001,"13/05/2015","31/03/2015"
29301658,"15/05/2015","22/05/2015"
29302233,"17/06/2015","17/06/2015"
29331961,"11/02/2016","11/03/2016"
29387780,"18/03/2016",
29472673,"09/12/2015","11/12/2015"
29494770,"15/06/2015","06/07/2015"
29539027,"15/04/2015","20/04/2015"
29541398,"24/09/2015","30/10/2015"
29579850,"02/09/2015","15/10/2015"
29691252,"31/07/2015","01/10/2015"
29703435,"16/03/2016",
29731544,"21/10/2015","20/11/2015"
29736492,"18/03/2015","07/04/2015"
29762957,"20/01/2016","21/01/2016"
29769512,"14/01/2016","14/01/2016"
29772637,"14/05/2015","13/06/2015"
29801928,"28/04/2015","28/04/2015"
29916574,"03/08/2015","21/09/2015"
29985442,"03/03/2016","02/02/2015"
30083734,"18/11/2015","18/01/2016"
30142763,"25/01/2016","17/02/2016"
30148604,"07/03/2016","14/04/2016"
30181703,"24/09/2015","30/10/2015"
30245677,"12/11/2015","12/11/2015"
30259724,"09/10/2015","09/10/2015"
30335674,"15/03/2016",
30346856,"16/06/2015","17/06/2015"
30370060,"01/05/2015","06/05/2015"
30388499,"17/07/2015","17/08/2015"
30405311,"31/07/2015","31/07/2015"
30459991,"10/03/2016","23/12/2015"
30611724,"26/11/2015","19/01/2016"
30687560,"27/08/2015","28/08/2015"
30690045,"22/05/2015","09/07/2015"
30867448,"10/03/2016",
30867448,"17/06/2015","28/07/2015"
30867448,"21/09/2015","17/11/2015"
30876619,"21/09/2015","03/11/2015"
30881796,"13/08/2015","17/08/2015"
30908913,"16/03/2015","07/05/2015"
30908913,"27/09/2015","28/09/2015"
30960494,"29/05/2015","13/06/2015"
31069038,"28/05/2015","02/06/2015"
31089750,"26/06/2015","03/06/2015"
31101641,"23/03/2015","20/04/2015"
31123397,"22/05/2015","27/05/2015"
31196195,"07/03/2016","09/03/2016"
31240849,"08/06/2015","09/06/2015"
31245896,"19/01/2016","02/02/2016"
31247794,"15/03/2016","17/03/2016"
31299754,"30/09/2015","12/10/2015"
31300198,"09/09/2015","10/09/2015"
31316523,"30/12/2015","03/01/2016"
31340974,"20/01/2016","21/01/2016"
31343504,"10/03/2016",
31431700,"10/06/2015","15/06/2015"
31480494,"05/06/2015","10/07/2015"
31524437,"13/10/2015","13/10/2015"
31596851,"17/03/2016","18/03/2016"
31602227,"15/12/2015","29/01/2016"
31670950,"25/01/2016","01/04/2016"
31811389,"09/03/2016","11/03/2016"
31887713,"26/05/2015","29/06/2015"
31983039,"09/06/2015","11/06/2015"
31983039,"26/12/2015","03/01/2016"
32031668,"14/01/2016","15/01/2016"
32035047,"17/11/2015","17/11/2015"
32066731,"06/01/2016","07/01/2016"
32139510,"17/02/2016","22/02/2016"
32174089,"15/05/2015","13/06/2015"
32199386,"09/10/2015","13/10/2015"
32248759,"11/11/2015","16/11/2015"
32278068,"13/10/2015","13/10/2015"
32279999,"26/08/2015","03/09/2015"
32279999,"02/06/2015","16/06/2015"
32289747,"12/08/2015","14/08/2015"
32322977,"15/12/2015","18/12/2015"
32350741,"21/01/2016","22/01/2016"
32423332,"27/07/2015","07/08/2015"
32496650,"26/08/2015","26/08/2015"
32569178,"05/10/2015","05/10/2015"
32569676,"03/08/2015","21/09/2015"
32606002,"18/12/2015","18/12/2015"
32647834,"30/11/2015","11/01/2016"
32660803,"28/08/2015","10/07/2015"
32691280,"15/03/2016","15/03/2016"
32725871,"25/09/2015","09/11/2015"
32731614,"08/06/2015","09/07/2015"
32762631,"08/06/2015","13/06/2015"
32883405,"20/04/2015","23/04/2015"
32926133,"29/12/2015","29/12/2015"
33027443,"22/06/2015","03/07/2015"
33149463,"22/05/2015","04/06/2015"
33160369,"09/03/2016","03/07/2015"
33183054,"29/03/2016",
33203172,"08/03/2016","08/03/2016"
33270510,"18/05/2015","19/05/2015"
33287208,"05/02/2016","05/02/2016"
33306516,"09/11/2015","09/11/2015"
33363668,"12/02/2016","16/03/2016"
33365425,"12/02/2016","12/02/2016"
33367749,"22/07/2015","23/07/2015"
33376876,"03/02/2016","24/02/2016"
33400883,"16/06/2015","21/06/2015"
33403780,"21/10/2015","21/10/2015"
33403780,"20/04/2015","22/04/2015"
33467823,"04/11/2015","04/11/2015"
33470471,"07/08/2015","07/08/2015"
33491019,"08/03/2016",
33495542,"09/06/2015","09/06/2015"
33514632,"27/08/2015","02/09/2015"
33516162,"07/03/2016","08/04/2016"
33577651,"22/01/2016","17/03/2016"
33629502,"19/05/2015","21/05/2015"
33696800,"03/03/2016",
33731324,"16/04/2015","16/04/2015"
33750933,"17/06/2015","21/06/2015"
33758759,"25/04/2015","29/04/2015"
33779544,"21/12/2015","24/12/2015"
33849828,"02/07/2015","18/08/2015"
33884069,"03/02/2016","08/02/2016"
33936383,"07/12/2015","07/12/2015"
33971560,"02/09/2015","15/09/2015"
33995022,"16/03/2016","16/03/2016"
34005140,"19/02/2016","03/03/2016"
34038518,"09/03/2016",
34106050,"11/04/2015","17/04/2015"
34250185,"22/05/2015","21/05/2015"
34256457,"25/01/2016","25/01/2016"
34324899,"09/10/2015","09/10/2015"
34361390,"14/01/2016","27/01/2016"
34371978,"08/12/2015","21/12/2015"
34384810,"14/03/2016",
34448184,"14/05/2015","18/05/2015"
34449469,"26/01/2016","05/02/2016"
34450991,"05/08/2015","05/08/2015"
34568067,"03/03/2016",
34578352,"26/06/2015","30/06/2015"
34653207,"16/12/2015","31/12/2015"
34717292,"07/08/2015","25/08/2015"
34797650,"18/06/2015","21/06/2015"
34851963,"08/04/2015","16/04/2015"
34860281,"22/02/2016","04/03/2016"
34892228,"02/03/2016","16/11/2015"
35034726,"01/07/2015","06/07/2015"
35051002,"05/01/2016","05/01/2016"
35102292,"21/12/2015","24/12/2015"
35115842,"25/03/2015","20/04/2015"
35125306,"18/05/2015","19/05/2015"
35131919,"26/06/2015","07/04/2015"
35190928,"15/06/2015","15/06/2015"
35226435,"15/06/2015","21/06/2015"
35244111,"06/01/2016","14/01/2016"
35264599,"15/03/2016","21/03/2016"
35265768,"23/10/2015","23/10/2015"
35272394,"24/03/2015","14/04/2015"
35284004,"11/03/2016","11/03/2016"
35365109,"29/04/2015","11/05/2015"
35366090,"03/12/2015","08/12/2015"
35369740,"22/04/2015","20/04/2015"
35378768,"25/03/2015","28/05/2015"
35383385,"26/11/2015","03/02/2016"
35391402,"17/04/2015","22/04/2015"
35403525,"15/02/2016","05/04/2016"
35427990,"15/03/2016","04/03/2016"
35430921,"05/08/2015","10/08/2015"
35468714,"02/10/2015","13/10/2015"
35474067,"13/05/2015","15/05/2015"
35486555,"29/10/2015","31/10/2015"
35495273,"17/03/2016","18/03/2016"
35510462,"12/02/2015","14/05/2015"
35585689,"06/07/2015","06/07/2015"
35694763,"05/05/2015","29/04/2015"
35715533,"04/01/2016","04/02/2016"
35753451,"15/07/2015","15/07/2015"
35822866,"29/10/2015","11/11/2015"
35822866,"15/10/2015","28/10/2015"
35883202,"27/11/2015","13/12/2015"
35910502,"19/08/2015","03/09/2015"
35910502,"08/06/2015","19/06/2015"
35986516,"09/07/2015","09/07/2015"
36031027,"06/07/2015","21/08/2015"
36095254,"15/12/2015","19/02/2016"
36128222,"21/05/2015","08/06/2015"
36235609,"30/07/2015","30/09/2015"
36279765,"25/02/2016",
36295204,"12/11/2015","08/01/2016"
36318433,"07/08/2015","07/08/2015"
36340572,"17/06/2015","17/06/2015"
36354859,"19/02/2016","22/02/2016"
36450235,"01/03/2016","22/03/2016"
36459023,"18/06/2015","25/06/2015"
36484701,"26/05/2015","28/05/2015"
36526824,"07/08/2015","04/09/2015"
36601892,"13/08/2015","14/08/2015"
36623372,"15/01/2016","14/03/2016"
36658263,"26/01/2016","01/02/2016"
36732652,"26/06/2015","02/07/2015"
36769691,"23/02/2016","31/03/2016"
36801246,"18/03/2015","14/04/2015"
36904489,"28/07/2015","30/07/2015"
36983900,"10/07/2015","21/08/2015"
37003818,"07/03/2016","11/04/2016"
37008875,"04/11/2015","09/11/2015"
37016944,"09/04/2015","29/04/2015"
37043646,"18/12/2015","24/12/2015"
37059123,"19/05/2015","16/07/2015"
37162903,"29/10/2015","03/11/2015"
37166875,"25/08/2015","25/08/2015"
37312954,"02/03/2016",
37317118,"14/03/2016","24/03/2016"
37417356,"09/06/2015","09/06/2015"
37419165,"27/05/2015","05/06/2015"
37470873,"22/05/2015","17/07/2015"
37493558,"08/07/2015","08/07/2015"
37504916,"17/04/2015","17/04/2015"
37504916,"02/07/2015","03/07/2015"
37526241,"12/08/2015","03/09/2015"
37544580,"30/07/2015","21/08/2015"
37549489,"27/07/2015","29/07/2015"
37582360,"03/08/2015","21/09/2015"
37604928,"04/06/2015","13/06/2015"
37613659,"15/05/2015","15/05/2015"
37613659,"08/10/2015","19/01/2016"
37628602,"17/06/2015","21/06/2015"
37678404,"14/01/2016","14/01/2016"
37799110,"23/09/2015","07/10/2015"
37819214,"09/12/2015","22/12/2015"
37836544,"19/11/2015","19/11/2015"
37918444,"10/06/2015","11/06/2015"
38002842,"23/02/2016","12/04/2016"
38063007,"16/12/2015","31/12/2015"
38101715,"16/06/2015","16/07/2015"
38103821,"27/04/2015","27/04/2015"
38129349,"07/07/2015","23/07/2015"
38129690,"22/06/2015","07/07/2015"
38292193,"08/04/2015","14/04/2015"
38298621,"05/02/2016","24/03/2016"
38313038,"24/03/2015","23/04/2015"
38325103,"06/12/2015","13/12/2015"
38328663,"12/01/2016","14/01/2016"
38361473,"16/10/2015","16/10/2015"
38379390,"08/03/2016","24/11/2015"
38395931,"25/11/2015","27/11/2015"
38395931,"13/07/2015","16/07/2015"
38454618,"06/07/2015","06/07/2015"
38456300,"01/07/2015","01/07/2015"
38504166,"18/01/2016","18/01/2016"
38530358,"27/04/2015","27/04/2015"
38530540,"03/08/2015","03/08/2015"
38606055,"11/02/2016","08/04/2016"
38610373,"14/01/2016","14/01/2016"
38637868,"17/09/2015","17/09/2015"
38661754,"14/07/2015","13/08/2015"
38785001,"17/06/2015","26/06/2015"
38790526,"04/03/2016","10/03/2016"
38853288,"13/10/2015","13/10/2015"
38972705,"16/12/2015","30/12/2015"
39040876,"07/03/2016","15/04/2016"
39044741,"13/01/2016","13/01/2016"
39054276,"08/09/2015","17/09/2015"
39085725,"13/07/2015","17/07/2015"
39118264,"20/10/2015","16/12/2015"
39209617,"13/10/2015","13/10/2015"
39257269,"23/11/2015","25/01/2016"
39279627,"04/01/2016","08/01/2016"
39413265,"11/05/2015","11/05/2015"
39413265,"20/10/2015","13/11/2015"
39467432,"15/06/2015","09/06/2015"
39485848,"08/10/2015","20/11/2015"
39518563,"31/03/2015","05/04/2015"
39549856,"30/03/2016","01/04/2016"
39583925,"13/05/2015","14/05/2015"
39686277,"24/04/2015","24/04/2015"
39697322,"24/06/2015","24/06/2015"
39699462,"23/10/2015","08/12/2015"
39760645,"17/06/2015","17/06/2015"
39792075,"22/02/2016","30/03/2016"
39826877,"08/05/2015","28/05/2015"
39878737,"06/07/2015","06/07/2015"
39903721,"07/05/2015","12/05/2015"
39911199,"18/02/2016","03/03/2016"
39932614,"05/05/2015","29/04/2015"
39949075,"14/07/2015","16/07/2015"
40029714,"18/12/2015","07/01/2016"
40031548,"28/04/2015","18/06/2015"
40064918,"10/12/2015","13/12/2015"
40125055,"14/05/2015","14/05/2015"
40174763,"26/01/2016","26/01/2016"
40218005,"07/05/2015","29/04/2015"
40271802,"14/03/2016",
40271802,"27/03/2015","10/04/2015"
40281768,"02/09/2015","15/10/2015"
40292951,"28/04/2015","28/04/2015"
40320501,"14/03/2016","17/03/2016"
40323661,"21/05/2015","21/05/2015"
40350133,"24/07/2015","24/07/2015"
40352613,"03/06/2015","03/06/2015"
40447877,"02/07/2015","02/07/2015"
40448872,"20/05/2015","20/05/2015"
40545729,"24/03/2016","24/03/2016"
40556320,"19/10/2015","29/10/2015"
40566991,"12/05/2015","10/06/2015"
40602139,"02/07/2015","20/08/2015"
40607286,"13/03/2015","19/05/2015"
40634944,"15/12/2015","15/12/2015"
40634944,"21/12/2015","15/12/2015"
40681182,"23/10/2015","26/10/2015"
40761323,"26/02/2016","25/02/2016"
40798051,"05/05/2015","06/05/2015"
40798051,"08/04/2015","09/04/2015"
40826706,"25/09/2015","13/11/2015"
40875527,"29/05/2015","03/06/2015"
40937076,"25/09/2015","03/11/2015"
40948756,"11/11/2015","29/12/2015"
40972150,"08/03/2016","11/03/2016"
40986356,"01/04/2015","01/04/2015"
40986356,"19/06/2015","30/06/2015"
41073703,"07/07/2015","08/07/2015"
41079704,"08/06/2015","05/07/2015"
41145702,"23/10/2015","08/12/2015"
41159525,"10/06/2015","11/06/2015"
41225161,"05/06/2015","08/06/2015"
41252856,"21/12/2015","08/02/2016"
41273624,"25/01/2016","26/01/2016"
41295294,"11/09/2015","21/10/2015"
41295294,"28/07/2015","26/08/2015"
41299317,"04/03/2016","04/03/2016"
41343468,"09/03/2016","10/03/2016"
41441964,"15/03/2016",
41482581,"08/05/2015","11/05/2015"
41499815,"26/08/2015","27/08/2015"
41574364,"02/10/2015","17/11/2015"
41591408,"24/09/2015","30/10/2015"
41610417,"27/07/2015","28/07/2015"
41638228,"15/01/2016","18/01/2016"
41664914,"12/12/2015","13/12/2015"
41713452,"27/05/2015","27/05/2015"
41715068,"26/11/2015","18/12/2015"
41768184,"09/07/2015","10/07/2015"
41785140,"18/01/2016","21/01/2016"
41803000,"16/12/2015","16/12/2015"
41837779,"28/08/2015","07/10/2015"
41862565,"12/02/2015","23/04/2015"
41943531,"04/08/2015","10/08/2015"
41968844,"09/10/2015","14/10/2015"
41978497,"04/09/2015","04/09/2015"
42041405,"28/05/2015","28/05/2015"
42198119,"08/10/2015","08/10/2015"
42287823,"06/05/2015","01/06/2015"
42295512,"17/12/2015","17/02/2016"
42298695,"23/02/2016","26/02/2016"
42391491,"27/11/2015","27/11/2015"
42442430,"11/01/2016","23/02/2016"
42478143,"25/01/2016","25/01/2016"
42630311,"07/05/2015","07/05/2015"
42719928,"26/01/2016","04/04/2016"
42732401,"15/09/2015","15/09/2015"
42787291,"02/06/2015","03/06/2015"
43078981,"12/03/2015","28/04/2015"
43085890,"10/06/2015","26/06/2015"
43118437,"09/08/2015","11/08/2015"
43152489,"27/07/2015","04/08/2015"
43223294,"29/02/2016","29/02/2016"
43227420,"05/06/2015","28/07/2015"
43236052,"03/08/2015","10/08/2015"
43348478,"09/10/2015","09/10/2015"
43350907,"18/12/2015","18/12/2015"
43411902,"14/07/2015","31/07/2015"
43436402,"29/12/2015","29/12/2015"
43477082,"11/02/2016","01/02/2016"
43529503,"07/07/2015","07/07/2015"
43562723,"17/06/2015","29/06/2015"
43585792,"08/01/2016","08/01/2016"
43604938,"13/10/2015","14/10/2015"
43640729,"23/03/2015","08/04/2015"
43643560,"12/08/2015","21/08/2015"
43643560,"11/05/2015","11/05/2015"
43655454,"11/02/2016","11/02/2016"
43692329,"06/12/2015","18/12/2015"
43712381,"05/01/2016","05/01/2016"
43733009,"18/03/2016",
43740976,"21/01/2016","15/03/2016"
43812895,"27/08/2015","21/10/2015"
43885787,"10/06/2015","03/06/2015"
43885787,"09/04/2015","29/04/2015"
43900133,"10/06/2015","11/06/2015"
43901611,"03/11/2015","03/11/2015"
43945082,"04/09/2015","04/09/2015"
43963149,"12/02/2016","29/02/2016"
44019517,"18/01/2016","22/01/2016"
44052483,"08/09/2015","21/09/2015"
44161627,"20/03/2015","21/05/2015"
44282342,"21/01/2016","22/01/2016"
44351034,"08/03/2016","11/06/2015"
44378266,"23/12/2015","23/12/2015"
44476040,"27/08/2015","21/10/2015"
44557635,"13/05/2015","17/05/2015"
44574016,"14/04/2015","14/05/2015"
44657951,"06/07/2015","06/07/2015"
44665982,"14/07/2015","15/07/2015"
44708911,"09/04/2015","31/05/2015"
44708911,"18/11/2015","27/11/2015"
44729605,"11/05/2015","17/06/2015"
44815730,"01/12/2015","01/12/2015"
44848809,"06/10/2015","27/11/2015"
44916386,"17/02/2016","15/03/2016"
44949760,"26/08/2015","25/08/2015"
44952178,"18/05/2015","20/05/2015"
45046276,"29/09/2015","25/11/2015"
45091137,"11/09/2015","21/10/2015"
45091137,"28/07/2015","26/08/2015"
45095790,"14/01/2016","18/01/2016"
45105940,"17/05/2015","21/05/2015"
45115108,"10/04/2015","06/05/2015"
45129012,"18/05/2015","21/05/2015"
45167942,"08/04/2015","08/04/2015"
45188687,"07/05/2015","16/06/2015"
45207736,"18/02/2016","25/02/2016"
45209486,"16/06/2015","16/06/2015"
45227446,"20/01/2016","20/01/2016"
45356393,"11/03/2016","11/03/2016"
45395527,"08/03/2016","24/11/2015"
45428130,"24/03/2016",
45448631,"25/04/2015","29/04/2015"
45455042,"22/06/2015","23/06/2015"
45460699,"21/03/2016","22/03/2016"
45467280,"31/08/2015","01/09/2015"
45548282,"28/12/2015","03/01/2016"
45548906,"20/05/2015","02/06/2015"
45556576,"23/09/2015","28/09/2015"
45588144,"17/07/2015","17/07/2015"
45588144,"17/04/2015","17/04/2015"
45615968,"18/05/2015","23/04/2015"
45647867,"29/04/2015","29/04/2015"
45727794,"30/12/2015","03/01/2016"
45790193,"30/12/2015","30/12/2015"
45820493,"08/04/2015","07/05/2015"
45842340,"18/08/2015","27/08/2015"
45882103,"03/07/2015","09/07/2015"
45882103,"20/07/2015","29/07/2015"
45899575,"17/04/2015","17/04/2015"
45925968,"11/01/2016","24/03/2016"
46030105,"09/03/2016","23/03/2016"
46075507,"16/09/2015","17/09/2015"
46088412,"01/10/2015","11/12/2015"
46099003,"03/08/2015","05/10/2015"
46121632,"26/11/2015","11/12/2015"
46244102,"03/08/2015","06/08/2015"
46356468,"11/02/2016","12/04/2016"
46360290,"20/05/2015","21/05/2015"
46360290,"06/10/2015","06/10/2015"
46421431,"21/01/2016","14/03/2016"
46446232,"22/12/2015","28/12/2015"
46479201,"16/12/2015","18/12/2015"
46537315,"13/10/2015","13/10/2015"
46574328,"29/10/2015","31/10/2015"
46577521,"17/02/2016","12/04/2016"
46636231,"17/02/2016","05/04/2016"
46659617,"07/03/2016","17/03/2016"
46773597,"01/05/2015","01/07/2015"
46781758,"14/04/2015","16/04/2015"
46803090,"27/05/2015","03/06/2015"
46823939,"07/03/2016","06/04/2016"
46875820,"23/02/2016","11/03/2016"
47015303,"22/04/2015","29/04/2015"
47156697,"10/06/2015","10/06/2015"
47222792,"24/09/2015","25/11/2015"
47238301,"25/11/2015","26/11/2015"
47254732,"10/03/2016",
47267056,"29/01/2016","29/01/2016"
47381403,"05/10/2015","23/10/2015"
47407696,"05/01/2016","07/01/2016"
47468021,"19/03/2015","27/04/2015"
47478190,"18/03/2016","22/03/2016"
47486217,"10/07/2015","21/08/2015"
47513417,"01/03/2016","07/03/2016"
47513417,"08/03/2016","08/03/2016"
47587596,"17/11/2015","18/01/2016"
47587596,"17/03/2016",
47587596,"17/03/2016","01/04/2016"
47626453,"22/06/2015","24/06/2015"
47652573,"07/08/2015","07/08/2015"
47674684,"10/04/2015","15/04/2015"
47690234,"23/07/2015","21/09/2015"
47723270,"17/06/2015","17/06/2015"
47836559,"27/04/2015","25/06/2015"
47856290,"23/03/2015","13/04/2015"
48020547,"01/04/2015","01/04/2015"
48080300,"03/06/2015","03/06/2015"
48245327,"05/06/2015","01/07/2015"
48248851,"07/10/2015","26/10/2015"
48314275,"25/06/2015","17/07/2015"
48349945,"17/03/2016","04/04/2016"
48349945,"16/12/2015","17/12/2015"
48396071,"17/02/2016","18/03/2016"
48442077,"07/04/2015","07/04/2015"
48475451,"18/05/2015","19/05/2015"
48489968,"25/09/2015","20/11/2015"
48491542,"14/04/2015","08/05/2015"
48532049,"03/08/2015","29/09/2015"
48544560,"15/03/2016",
48569854,"27/12/2015","03/01/2016"
48569854,"11/06/2015","11/06/2015"
48615658,"13/01/2016","18/01/2016"
48624920,"04/06/2015","30/06/2015"
48644660,"13/04/2015","13/04/2015"
48658483,"10/11/2015","01/12/2015"
48660733,"02/11/2015","05/11/2015"
48660733,"02/03/2016","15/03/2016"
48691389,"23/11/2015","25/11/2015"
48703586,"11/02/2016","15/03/2016"
48782146,"20/11/2015","25/01/2016"
48917182,"20/10/2015","10/12/2015"
48923847,"29/02/2016","01/03/2016"
48984935,"01/07/2015","02/09/2015"
49015990,"23/11/2015","27/11/2015"
49099520,"28/10/2015","08/12/2015"
49187496,"16/04/2015","28/04/2015"
49196146,"22/06/2015","22/06/2015"
49230877,"07/04/2015","08/04/2015"
49231897,"01/03/2016","02/03/2016"
49237685,"26/02/2016","06/04/2016"
49313734,"18/04/2016","21/03/2016"
49313734,"16/03/2016","21/03/2016"
49327994,"16/09/2015","17/09/2015"
49368701,"05/01/2016","05/01/2016"
49448800,"25/02/2016","25/02/2016"
49796467,"27/07/2015","29/07/2015"
49798043,"22/10/2015","22/10/2015"
49809702,"05/05/2015","29/04/2015"
49814764,"04/12/2015","07/12/2015"
49815109,"09/06/2015","13/06/2015"
49847637,"18/01/2016","18/01/2016"
49858291,"26/11/2015","30/11/2015"
49876510,"10/06/2015","23/06/2015"
49975046,"05/10/2015","05/10/2015"
50018681,"08/06/2015","21/08/2015"
50018681,"10/03/2016","22/03/2016"
50033803,"01/06/2015","29/06/2015"
50051774,"01/11/2015","01/11/2015"
50106232,"11/06/2015","11/06/2015"
50150115,"07/08/2015","11/08/2015"
50273961,"03/02/2016","10/02/2016"
50342566,"07/07/2015","01/09/2015"
50342566,"18/09/2015","11/11/2015"
50409331,"25/09/2015","20/11/2015"
50431490,"09/07/2015","09/07/2015"
50459892,"01/07/2015","01/07/2015"
50488603,"03/09/2015","07/09/2015"
50504530,"07/01/2016","11/01/2016"
50566328,"16/06/2015","17/06/2015"
50643002,"11/06/2015","08/06/2015"
50643002,"10/06/2015","08/06/2015"
50667419,"04/06/2015","09/06/2015"
50672534,"23/10/2015","08/12/2015"
50697967,"14/05/2015","03/08/2015"
50794620,"05/10/2015","05/10/2015"
50870175,"19/08/2015","19/08/2015"
50871154,"30/11/2015","30/11/2015"
51029192,"03/11/2015","03/11/2015"
51042695,"24/02/2016","01/03/2016"
51053395,"10/12/2015","11/12/2015"
51053395,"24/07/2015","24/07/2015"
51070608,"02/07/2015","20/07/2015"
51179839,"03/06/2015","03/06/2015"
51255297,"08/06/2015","08/06/2015"
51263719,"03/11/2015","15/11/2015"
51363366,"05/04/2015","05/04/2015"
51363940,"10/08/2015","10/07/2015"
51512403,"10/06/2015","10/06/2015"
51567615,"07/08/2015","07/08/2015"
51639074,"18/09/2015","17/11/2015"
51651263,"08/03/2016","23/02/2015"
